"Ano_Ref","Municipio","UF","AG001","ES001","POP_URB","AG006","AG028","ES006","ES028","FN001","FN002","FN003","FN006","FN013","FN023","FN024","FN033","FN042","FN043","FN048","FN052","FN053","FN058"
2016,"Landri Sales","Piauí",4803,NA,3917,303.24,155.49,NA,NA,711019.76,711019.76,NA,792788.89,86140.33,0,0,0,0,0,0,0,0,0
2013,"Murici dos Portelas","Piauí",1664,NA,1752,227.08,84.47,NA,NA,204851.71,204851.71,NA,245732.76,37519.78,0,1292705.27,1292705.27,0,0,0,0,0,0
2016,"Nazaré do Piauí","Piauí",3397,NA,3467,184.42,179.22,NA,NA,582226.1,582226.1,NA,601168.36,101678.96,0,0,0,0,0,0,0,0,0
2012,"Paes Landim","Piauí",2309,NA,2370,370.52,220.39,NA,NA,322943.07,322943.07,NA,322905.39,114069.49,0,0,0,0,0,0,0,0,0
2016,"Palmeirais","Piauí",9720,NA,5539,610.88,445.25,NA,NA,1246804.75,1246804.75,NA,1034693.87,230324.07,0,0,0,0,0,0,0,0,0
2016,"Santo Antônio dos Milagres","Piauí",1265,NA,831,78.73,48.01,NA,NA,233713.52,233713.52,NA,228023.6,26955.67,0,0,0,0,0,0,0,0,0
2015,"São Félix do Piauí","Piauí",2760,NA,1561,172.38,110.09,NA,NA,354665.96,354665.96,NA,377238.95,66387.16,0,0,0,NA,NA,NA,0,0,0
2013,"São Miguel do Tapuio","Piauí",6551,NA,6685,329.4,119.6,NA,NA,746172.59,746172.59,NA,728743.77,47689.1,0,0,0,0,0,0,0,0,0
2016,"Wall Ferraz","Piauí",1826,NA,1194,99.54,51.72,NA,NA,214635.95,214635.95,NA,209075.48,32890.42,0,0,0,0,0,0,0,0,0
2008,"Alcobaça","Bahia",14146,NA,10760,622.83,411.3,NA,NA,895489.72,895489.72,NA,1016106.05,93140.44,86000,0,86000,NA,NA,NA,NA,NA,NA
2007,"Buerarema","Bahia",15392,NA,16992,748.62,NA,NA,NA,868910.63,868910.63,NA,803446.61,77262.54,0,0,0,NA,NA,NA,NA,NA,NA
2008,"Cabaceiras do Paraguaçu","Bahia",5006,NA,4258,213.12,236.99,NA,NA,299160.59,299160.59,NA,313743.14,90463.65,0,0,0,NA,NA,NA,NA,NA,NA
2007,"Candeal","Bahia",4414,NA,3560,245.66,6.11,NA,NA,214967.11,214967.11,NA,209660.18,9893.99,0,0,0,NA,NA,NA,NA,NA,NA
2010,"Encruzilhada","Bahia",5700,NA,5130,296.71,250.7,NA,NA,514678,514678,NA,501969,56113,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Encruzilhada","Bahia",5815,NA,4478,341.43,39.11,NA,NA,381905.79,381905.79,NA,355875.5,14318.84,326000,NA,NA,0,0,0,0,0,0
2011,"Gavião","Bahia",3027,NA,2524,110.8,0.48,NA,NA,265149,265149,NA,304376,990,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Guaratinga","Bahia",10695,NA,10425,432.05,190.32,NA,NA,866170,866170,NA,1010278,39442,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Ibipitanga","Bahia",6464,NA,5155,284.67,1.2,NA,NA,452825,452825,NA,480674,1909,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Ibititá","Bahia",17840,NA,8338,783.35,1071.26,NA,NA,1087680,1087680,NA,1180028,361875,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Igrapiúna","Bahia",3860,NA,3916,208.6,73.56,NA,NA,326695.23,326695.23,NA,258679.24,17305.01,NA,NA,NA,0,0,0,0,0,0
2007,"Ipupiara","Bahia",6615,NA,5565,227.26,127.46,NA,NA,323321.3,323321.3,NA,337144.27,52392.32,0,0,0,NA,NA,NA,NA,NA,NA
2010,"Itarantim","Bahia",15552,NA,15302,821.36,3.09,NA,NA,1508776,1508776,NA,1657268,3367,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Itarantim","Bahia",14378,NA,14378,792.88,4,NA,NA,1082368,1082368,NA,1070887.95,3659.04,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Ituaçu","Bahia",10589,NA,6601,483.49,13.79,NA,NA,854552,854552,NA,936958,56534,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Jucuruçu","Bahia",2946,NA,2256,128.14,45.4,NA,NA,283217,283217,NA,278066,16518,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,"Livramento de Nossa Senhora","Bahia",16870,NA,19865,1109.87,28.06,NA,NA,1630787.37,1630787.37,NA,1637067.63,10006.12,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Maracás","Bahia",16587,NA,17857,550.52,814.4,NA,NA,1093081,1093081,NA,1165920,244458,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Nova Redenção","Bahia",5130,NA,5130,173.71,577.59,NA,NA,245937.69,245937.69,NA,261269.23,66197.17,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Ourolândia","Bahia",7550,NA,6371,250.34,646.49,NA,NA,640917,640917,NA,690374,57906,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Paramirim","Bahia",18478,NA,9403,968.77,2067.09,NA,NA,1519922.34,1519922.34,NA,1474315.18,274428.66,NA,NA,NA,0,0,0,0,0,0
2011,"Prado","Bahia",18729,NA,15493,899.76,398.32,NA,NA,2178089,2178089,NA,2237501,98381,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Presidente Dutra","Bahia",9789,NA,8263,676.54,NA,NA,NA,737164.69,737164.69,NA,760164.39,303246.5,0,0,0,NA,NA,NA,NA,NA,NA
2009,"Salinas da Margarida","Bahia",16626,NA,6225,760.1,3604.79,NA,NA,1002465.4,1002465.4,NA,1096310.78,22242.24,NA,NA,NA,0,0,0,0,0,0
2009,"São Gonçalo dos Campos","Bahia",20454,NA,15089,1311.57,1.08,NA,NA,2622436.11,2622436.11,NA,2939079.32,189661.18,53000,NA,NA,0,0,0,0,0,0
2008,"São José da Vitória","Bahia",5893,NA,5566,300.58,426.66,NA,NA,277222.97,277222.97,NA,281266.51,23856.21,0,0,0,NA,NA,NA,NA,NA,NA
2007,"Tucano","Bahia",24531,NA,19774,942.96,727.8,NA,NA,1333310.81,1333310.81,NA,1508251.17,171843.58,0,0,0,NA,NA,NA,NA,NA,NA
2009,"Várzea do Poço","Bahia",7635,NA,5865,257.78,0.36,NA,NA,433783.74,433783.74,NA,419894.93,69150.42,NA,NA,NA,0,0,0,0,0,0
2007,"Varzedo","Bahia",2377,NA,3073,108.56,200.08,NA,NA,141321.46,141321.46,NA,144226.03,83947.96,0,0,0,NA,NA,NA,NA,NA,NA
2009,"Bacabeira","Maranhão",3612,NA,3364,305.23,91.13,NA,NA,234678.56,234678.56,NA,172488.74,34567.87,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Buriti Bravo","Maranhão",14292,NA,17097,2310.8,754.28,NA,NA,715973.57,715973.57,NA,701797.93,110993.6,0,0,0,0,0,0,0,0,0
2007,"Joselândia","Maranhão",4432,NA,4907,209,157,NA,NA,51433.5,51433.5,NA,57521.66,38973,0,0,0,NA,NA,NA,NA,NA,NA
2009,"Matões do Norte","Maranhão",2743,NA,3561,230,325.66,NA,NA,0,0,NA,105267.92,123524.98,0,0,0,NA,NA,NA,NA,NA,NA
2009,"Paraibano","Maranhão",15355,NA,15590,1275,1959.81,NA,NA,577694.6,577694.6,NA,640139.96,743366.95,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Paulino Neves","Maranhão",1061,NA,4728,179.78,47.55,NA,NA,26318.88,26318.88,NA,20973.25,35326.05,0,0,0,0,0,0,0,0,0
2010,"Presidente Dutra","Maranhão",25599,NA,32000,3059.22,1505.86,NA,NA,1644923.21,1644923.21,NA,1625205.62,283405.21,0,0,0,NA,NA,NA,NA,NA,NA
2007,"São Pedro da Água Branca","Maranhão",9765,NA,9853,1056,693,NA,NA,167859.36,167859.36,NA,158834.84,170662,0,0,10600,NA,NA,NA,NA,NA,NA
2010,"Angical do Piauí","Piauí",3805,NA,5214,540.26,257,NA,NA,371621.31,371621.31,NA,384751.56,117280.81,0,28683.82,28683.82,0,0,0,0,0,0
2009,"Barro Duro","Piauí",4898,NA,5005,226,257.05,NA,NA,438138.06,438138.06,NA,451297.66,142884.27,0,0,464708.28,0,0,0,0,0,0
2009,"Buriti dos Lopes","Piauí",10684,NA,9964,815,170.63,NA,NA,689733,689733,NA,778346.04,145191.48,25287.62,0,764049.54,0,0,0,0,0,0
2009,"Cajueiro da Praia","Piauí",1995,NA,2688,84,17.26,NA,NA,108023.06,108023.06,NA,35462.26,11520.76,0,0,109775,0,0,0,0,0,0
2008,"Cristalândia do Piauí","Piauí",2768,NA,3183,177,95.61,NA,NA,146265.61,146265.61,NA,144654.37,45658.56,0,0,0,NA,NA,NA,NA,NA,NA
2008,"Guaribas","Piauí",1298,NA,1315,122.15,139.37,NA,NA,77062.24,77062.24,NA,66683.17,69902.31,357620.84,0,357620.84,NA,NA,NA,NA,NA,NA
2008,"Porto","Piauí",5771,NA,7598,438.03,152.7,NA,NA,357925.02,357925.02,NA,347948.89,83531.39,0,0,20517,NA,NA,NA,NA,NA,NA
2008,"Santa Rosa do Piauí","Piauí",3504,NA,3728,338,149.39,NA,NA,274751.47,274751.47,NA,294610.95,70124.43,27321,0,27321,NA,NA,NA,NA,NA,NA
2009,"Santo Antônio de Lisboa","Piauí",3723,NA,3749,280,439.47,NA,NA,79795.69,79795.69,NA,321551.46,104318.13,0,0,331754.14,0,0,0,0,0,0
2010,"São José do Divino","Piauí",2529,NA,2710,171,151,NA,NA,209549.83,209549.83,NA,237106.5,70079.54,0,0,0,0,0,0,0,0,0
2004,"Angical","Bahia",5150,NA,5751,356.38,291.8,NA,NA,99032.85,99032.85,NA,103193.67,NA,504350,0,504350,NA,NA,NA,NA,NA,NA
2002,"Campo Formoso","Bahia",19673,NA,20991,1035.9,NA,NA,NA,848023.67,848023.67,NA,868111.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"Cansanção","Bahia",13822,NA,9443,281.74,704.06,NA,NA,690305.72,690305.72,NA,762840.82,108580.37,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Correntina","Bahia",16250,NA,12060,1408.3,458,0,0,970623.45,970623.45,0,976249.18,157084.31,101643.77,0,101643.77,NA,NA,NA,NA,NA,NA
2004,"Encruzilhada","Bahia",7453,NA,5881,421.94,32,NA,NA,242147.7,242147.7,NA,234320.36,NA,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Ipirá","Bahia",22606,NA,23141,1301.83,1923.67,NA,NA,1460990.18,1460990.18,NA,1341998.56,NA,247804,0,247804,NA,NA,NA,NA,NA,NA
2004,"Jaguaquara","Bahia",39256,NA,37903,1634.96,2496,NA,NA,1666530.05,1666530.05,NA,1590261.96,NA,0,5163000,5163000,NA,NA,NA,NA,NA,NA
2006,"Jucuruçu","Bahia",2663,NA,1450,93.31,31.39,NA,NA,139368.35,139368.35,NA,131356.66,10019.43,0,0,0,NA,NA,NA,NA,NA,NA
2002,"Monte Santo","Bahia",7222,NA,7317,701.4,NA,NA,NA,170796.19,170796.19,NA,148832.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2006,"Paratinga","Bahia",10430,NA,9911,423.6,295.44,NA,NA,482319.57,482319.57,NA,482319.57,185721.94,39262.25,0,45056.25,NA,NA,NA,NA,NA,NA
2004,"Pindobaçu","Bahia",5050,NA,9639,1200,NA,NA,NA,178000,178000,NA,178000,0,2000,0,2000,NA,NA,NA,NA,NA,NA
2004,"Presidente Dutra","Bahia",9541,NA,7809,591.76,1610.07,NA,NA,524425.81,524425.81,NA,496270.74,NA,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Rafael Jambeiro","Bahia",9234,NA,4907,317.02,139.68,NA,NA,436019.78,436019.78,NA,447687.9,89799.72,0,0,0,NA,NA,NA,NA,NA,NA
2005,"São Sebastião do Passé","Bahia",24327,NA,31001,1237.4,390,NA,NA,1374587.5,1374587.5,NA,1469441.07,368100.13,963000,0,963000,NA,NA,NA,NA,NA,NA
2005,"Sítio do Quinto","Bahia",4223,NA,4333,228.75,240,NA,NA,245549.02,245549.02,NA,250519.78,84805.48,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Amarante do Maranhão","Maranhão",684,NA,11690,384,140,NA,NA,124158,124158,NA,103140,40328,0,0,19398,NA,NA,NA,NA,NA,NA
2006,"Benedito Leite","Maranhão",5082,NA,2359,358.62,175.8,NA,NA,148171.51,148171.51,NA,132525.56,72155.5,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Bernardo do Mearim","Maranhão",2136,NA,1712,107,NA,NA,NA,40966.44,40966.44,NA,43231.75,2169.42,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Bom Jesus das Selvas","Maranhão",8142,NA,9427,718.13,770.22,NA,NA,316016.52,316016.52,NA,282647.23,218067.16,6929.43,0,19191.81,NA,NA,NA,NA,NA,NA
2004,"Carutapera","Maranhão",2754,NA,14112,150,83,NA,NA,40925.38,40925.38,NA,42968.62,30712.9,3110,0,3110,NA,NA,NA,NA,NA,NA
2002,"Coelho Neto","Maranhão",11564,NA,35187,1432.4,NA,NA,NA,229344,229344,NA,206410,31500,5820,0,5820,NA,NA,NA,NA,NA,NA
2006,"Luís Domingues","Maranhão",2557,NA,4673,126.4,71.76,NA,NA,56763.86,56763.86,NA,50769.96,26600.25,0,0,0,NA,NA,NA,NA,NA,NA
2005,"Penalva","Maranhão",6422,NA,12888,628.86,307.91,NA,NA,178586.04,178586.04,NA,177298.11,98034.48,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Poção de Pedras","Maranhão",58,NA,9179,337.38,441.64,NA,NA,0,0,NA,0,167908.31,12516.26,0,34665.17,NA,NA,NA,NA,NA,NA
2002,"Sucupira do Riachão","Maranhão",2011,NA,2209,105,NA,NA,NA,54534,54534,NA,52353,18096,1900,0,1900,NA,NA,NA,NA,NA,NA
2006,"Campinas do Piauí","Piauí",2047,NA,1377,179,64,NA,NA,124875.98,124875.98,NA,139645.22,27422.83,19717,0,19717,NA,NA,NA,NA,NA,NA
2003,"Capitão de Campos","Piauí",3924,NA,5619,317,NA,NA,NA,181413,181413,NA,149499,96364,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Esperantina","Piauí",19747,NA,21208,4666,NA,NA,NA,825816,825816,NA,855875,112178,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Jacobina do Piauí","Piauí",708,NA,854,0,NA,NA,NA,55883,55883,NA,48728,9826,0,0,0,NA,NA,NA,NA,NA,NA
2004,"Landri Sales","Piauí",3150,NA,3882,415,191,NA,NA,190967,190967,NA,214098.43,61797,0,0,0,NA,NA,NA,NA,NA,NA
2006,"São Pedro do Piauí","Piauí",7805,NA,7519,720,429,NA,NA,469750.21,469750.21,NA,452899.66,201886.31,49553.86,0,51920.99,NA,NA,NA,NA,NA,NA
1998,"Caxias","Maranhão",89067,NA,82866,13694.4,NA,NA,NA,1589517.31,1589517.31,NA,2094022.63,444007.32,93486.54,0,93486.54,NA,NA,NA,NA,NA,NA
2022,"Anagé","Bahia",4830,NA,NA,367.01,301.54,NA,NA,1772724.72,1772724.72,NA,1511470.44,131300.87,3369886.6,2429.06,3460346.47,0,0,0,0,0,0
2022,"Canarana","Bahia",20059,NA,NA,1244.99,4245.73,NA,NA,4621085.75,4621085.75,NA,4373821.99,2313666.59,1221563.44,43644.68,1298002.94,0,0,0,0,0,0
2022,"Itaquara","Bahia",4883,NA,NA,277.95,494.14,NA,NA,1059565.91,1059565.91,NA,966411.89,177537.55,75869.12,102302.71,197920,0,0,0,0,0,0
2022,"Utinga","Bahia",11474,NA,NA,440.69,262.63,NA,NA,2789269.13,2789269.13,NA,2803657.35,122127.67,313651.61,6619.16,338753.94,0,0,0,0,0,0
2022,"Itinga do Maranhão","Maranhão",22513,NA,NA,1198.27,1678.23,NA,NA,240856,240856,NA,260583.37,1039024.25,0,0,0,0,0,0,0,0,0
2022,"Santa Luzia do Paruá","Maranhão",6935,NA,NA,551.85,401.26,NA,NA,172419.05,172419.05,NA,27870.62,305927.96,13292.73,0,16083.33,0,0,0,0,0,0
2022,"São Bento","Maranhão",21620,NA,NA,2522.96,2243.75,NA,NA,3484770.02,3484770.02,NA,2310543.97,852366.09,60771.99,0,73530.13,0,0,0,0,0,0
2022,"Sucupira do Norte","Maranhão",4135,NA,NA,135.45,305.72,NA,NA,0,0,NA,0,196302.63,3262.66,0,3947.61,0,0,0,0,0,0
2022,"Acauã","Piauí",1897,NA,NA,120.41,32.05,NA,NA,399862.87,399862.87,NA,421258.98,31208.13,0,0,6481.67,0,0,0,0,0,0
2022,"Paquetá","Piauí",637,NA,NA,63.8,106.02,NA,NA,200648.83,200648.83,NA,208354.49,89207.11,0,0,14115.95,0,0,0,0,0,0
2021,"América Dourada","Bahia",12779,NA,10917,705.74,3704.79,NA,NA,2356569.03,2356569.03,NA,2384120.09,1072889.12,171674.41,971.48,186420.72,0,0,0,0,0,0
2018,"Aporá","Bahia",16611,NA,8477,1413.61,228,NA,NA,2707613.32,2707613.32,NA,2690532.4,407432.98,0,0,0,NA,NA,NA,0,0,0
2019,"Boninal","Bahia",6361,NA,4833,200.98,99.86,NA,NA,1057538.18,1057538.18,NA,1060285.15,39802.24,0,0,0,NA,NA,NA,NA,NA,NA
2020,"Caldeirão Grande","Bahia",6758,NA,4886,1222.23,389.51,NA,NA,1636266.04,1636266.04,NA,1629745.01,340244.42,805655.23,0,1084359.2,NA,NA,NA,NA,NA,NA
2017,"Cansanção","Bahia",26206,NA,12120,1635.85,3771.15,NA,NA,3601401.05,3601401.05,NA,3757711.74,887212.13,0,0,0,NA,NA,NA,0,0,0
2020,"Crisópolis","Bahia",9068,NA,9092,376.56,255.89,NA,NA,1901516.74,1901516.74,NA,1949872.19,84417.44,75709.86,0,100369.27,NA,NA,NA,NA,NA,NA
2021,"Itanhém","Bahia",13464,NA,13514,651.42,393.55,NA,NA,3154009.37,3154009.37,NA,3184220.22,183701.7,142549.93,176.96,161871.4,0,0,0,0,0,0
2019,"Lamarão","Bahia",7520,NA,1812,0,90.55,NA,NA,1128222.91,1128222.91,NA,1028770.38,132765.59,0,0,0,NA,NA,NA,NA,NA,NA
2020,"Licínio de Almeida","Bahia",6122,NA,6284,235.29,605.8,NA,NA,1140682.72,1140682.72,NA,1092857.81,203394.62,129590.11,0,147624.55,NA,NA,NA,NA,NA,NA
2021,"Livramento de Nossa Senhora","Bahia",23407,NA,22299,1866.96,318.67,NA,NA,7111598.96,7111598.96,NA,7056167.87,203059.89,6299517.64,254177.13,6700660.44,0,0,0,0,0,0
2017,"Mansidão","Bahia",6857,NA,5301,237.37,541.35,NA,NA,771958.82,771958.82,NA,753326.16,203657.2,0,0,0,NA,NA,NA,0,0,0
2021,"Maracás","Bahia",15549,NA,14369,526.01,1337.21,NA,NA,2656262.59,2656262.59,NA,2802470.9,557061.34,344212.55,1880.68,372363.56,0,0,0,0,0,0
2017,"Marcionílio Souza","Bahia",7876,NA,5530,328.87,272.31,NA,NA,1166455.22,1166455.22,NA,1176682.11,88703.98,0,0,0,NA,NA,NA,0,0,0
2017,"Mirante","Bahia",2739,NA,1649,85.8,62.28,NA,NA,398863.28,398863.28,NA,397818.51,23567.62,0,0,0,NA,NA,NA,0,0,0
2020,"Nova Redenção","Bahia",7116,NA,5947,220.69,925.41,NA,NA,1151148.81,1151148.81,NA,1280352.8,94118.79,44834.07,0,63300.65,NA,NA,NA,NA,NA,NA
2018,"Presidente Jânio Quadros","Bahia",5497,NA,3845,54.4,63,NA,NA,844261.49,844261.49,NA,849299.35,30598.65,754097.21,0,754097.21,NA,NA,NA,0,0,0
2021,"Presidente Tancredo Neves","Bahia",16884,NA,11345,696.53,61.26,NA,NA,3059301.7,3059301.7,NA,3084655.9,41189.53,422346.41,130.8,448219.51,0,0,0,0,0,0
2017,"Ribeira do Amparo","Bahia",1712,NA,2078,110.45,40.89,NA,NA,363168.2,363168.2,NA,358766.03,16035.85,0,0,0,NA,NA,NA,0,0,0
2017,"Rio do Antônio","Bahia",11639,NA,6393,345.17,363.24,NA,NA,1562649.76,1562649.76,NA,1539733.36,282949.26,297095.19,497671.53,912618.02,NA,NA,NA,0,0,0
2018,"Santa Cruz da Vitória","Bahia",5660,NA,4833,0,215,NA,NA,837733.62,837733.62,NA,835223.84,56598.91,0,0,0,NA,NA,NA,0,0,0
2017,"São Felipe","Bahia",10213,NA,10622,426.7,795.25,NA,NA,1944234.59,1944234.59,NA,1933097.37,141006.85,0,0,0,NA,NA,NA,0,0,0
2020,"São José da Vitória","Bahia",5047,NA,5065,261.47,373.33,NA,NA,944029.15,944029.15,NA,888289.08,33543.38,28989.99,0,44173.62,NA,NA,NA,NA,NA,NA
2018,"Serra Dourada","Bahia",12111,NA,5783,619.41,101,NA,NA,1899923.25,1899923.25,NA,1748585.12,274578.19,0,0,0,NA,NA,NA,0,0,0
2020,"Varzedo","Bahia",3185,NA,3244,224.39,81.36,NA,NA,749360.89,749360.89,NA,749643.91,61917.23,61370.01,0,71815.75,NA,NA,NA,NA,NA,NA
2020,"Alto Alegre do Maranhão","Maranhão",18436,NA,21941,2322.26,821.79,NA,NA,2387015.76,2387015.76,NA,2062651.49,476426.04,16213.69,0,32912.2,0,0,0,0,0,0
2019,"Araguanã","Maranhão",1681,NA,5936,167.6,158.27,NA,NA,184327.84,184327.84,NA,136324.89,107640.47,10731.56,0,10731.56,0,0,0,0,0,0
2020,"Axixá","Maranhão",1945,NA,5023,434.05,145.42,NA,NA,246036.98,246036.98,NA,187635.47,88157.44,3030.47,0,6151.56,0,0,0,0,0,0
2020,"Barra do Corda","Maranhão",34202,NA,55178,4241.85,3567.08,NA,NA,7049947.41,7049947.41,NA,4370884.68,1527341.53,29615.99,0,60117.55,0,0,0,0,0,0
2019,"Cajapió","Maranhão",2155,NA,4099,440,144.52,NA,NA,422403.11,422403.11,NA,307962.55,97791,89768.23,0,89768.23,0,0,0,0,0,0
2019,"Campestre do Maranhão","Maranhão",14374,NA,11419,2940,600,NA,NA,2096078.56,2096078.56,NA,2096078.56,462771.96,0,0,32661,0,0,0,0,0,0
2021,"Lima Campos","Maranhão",6956,NA,7102,1019.17,579.6,NA,NA,1127545.1,1127545.1,NA,978918.85,290212.3,7885.44,0,15282.85,NA,NA,NA,NA,NA,NA
2020,"Mata Roma","Maranhão",5856,NA,7992,834.49,247.52,NA,NA,787311.3,787311.3,NA,795776.31,166157.12,13826.29,0,19826.8,0,0,0,0,0,0
2017,"Montes Altos","Maranhão",4840,NA,4841,949.4,650.29,NA,NA,1077236.55,1077236.55,NA,641390.51,346949.9,0,0,0,0,0,0,0,0,0
2021,"Peri Mirim","Maranhão",1618,NA,3819,269.16,140.41,NA,NA,336287.68,336287.68,NA,203686.14,103249.74,2082.52,0,4036.15,NA,NA,NA,NA,NA,NA
2018,"Pinheiro","Maranhão",22550,NA,49358,3698.43,960,NA,NA,3748015.99,3748015.99,NA,3128648.19,629164.86,0,0,0,0,0,0,0,0,0
2017,"Santa Quitéria do Maranhão","Maranhão",9085,NA,12273,1071.7,359.65,NA,NA,1058424.62,1058424.62,NA,947223.77,184656.73,0,0,0,0,0,0,0,0,0
2017,"São Francisco do Maranhão","Maranhão",2763,NA,4047,466.71,118.31,NA,NA,346139.68,346139.68,NA,365607.87,63318.06,58550.08,0,58550.08,0,0,0,0,0,0
2019,"São João dos Patos","Maranhão",20823,NA,21393,3006.16,1386.51,NA,NA,4386857.52,4386857.52,NA,4143853.54,951577.38,209398.82,0,209398.82,0,0,0,0,0,0
2017,"Urbano Santos","Maranhão",4708,NA,23359,829.13,409.47,NA,NA,433046.14,433046.14,NA,307193.08,178747.89,0,0,0,0,0,0,0,0,0
2018,"Alagoinha do Piauí","Piauí",3292,NA,2776,200.39,170.25,NA,NA,408886.52,408886.52,NA,462530.59,104893.89,0,0,433.69,0,0,0,0,0,0
2017,"Barras","Piauí",21696,NA,22837,1266.8,691.86,NA,NA,3325915.74,3325915.74,NA,3945095.08,291596.9,1626095.19,0,1638679.71,0,0,0,0,0,0
2020,"Brejo do Piauí","Piauí",2138,NA,1425,168.57,50.85,NA,NA,327127.75,327127.75,NA,371320.09,41481.98,0,0,2167.45,0,0,0,0,0,0
2018,"Buriti dos Lopes","Piauí",14379,NA,10661,1227.99,527.2,NA,NA,1776629.46,1776629.46,NA,2202905.74,318740.16,0,0,1736.9,0,0,0,0,0,0
2019,"Cabeceiras do Piauí","Piauí",2288,NA,1767,237.35,281,NA,NA,370497.01,370497.01,NA,379323.05,207996.92,0,0,64.05,0,0,0,0,0,0
2017,"Campinas do Piauí","Piauí",2266,NA,1845,171.26,142.71,NA,NA,334136.25,334136.25,NA,366816.2,83854.52,0,0,1160.49,0,0,0,0,0,0
2021,"Caracol","Piauí",2332,NA,4342,216.73,168.13,NA,NA,389698.86,389698.86,NA,324316.35,177982.94,0,0,4990.07,0,0,0,0,0,0
2020,"Coronel José Dias","Piauí",2749,NA,1538,191.51,217.97,NA,NA,428467.58,428467.58,NA,455419.62,809.89,0,0,2772.48,0,0,0,0,0,0
2018,"Eliseu Martins","Piauí",4605,NA,4013,386.45,223.31,NA,NA,771921.05,771921.05,NA,827126.45,140271.43,0,0,605.21,0,0,0,0,0,0
2021,"Joaquim Pires","Piauí",5052,NA,4434,337.13,246.7,NA,NA,1142795.08,1142795.08,NA,1198595.36,191253.34,0,0,18442.09,0,0,0,0,0,0
2017,"Luzilândia","Piauí",15060,NA,13462,979.62,523.14,NA,NA,2156503.09,2156503.09,NA,2105772.53,262384.73,0,0,7576.23,0,0,0,0,0,0
2020,"Monsenhor Hipólito","Piauí",4379,NA,3662,278.67,354.69,NA,NA,710364.85,710364.85,NA,780900.35,291316.43,0,0,4657.37,0,0,0,0,0,0
2020,"Paquetá","Piauí",774,NA,529,62.65,89.64,NA,NA,167312.62,167312.62,NA,188877.3,71944.23,0,0,761.27,0,0,0,0,0,0
2020,"Parnaguá","Piauí",5674,NA,5621,224.88,277.56,NA,NA,599421.61,599421.61,NA,747074.37,264658.75,0,0,3866.18,0,0,0,0,0,0
2021,"Regeneração","Piauí",11300,NA,14138,853.61,746.25,NA,NA,2071164.79,2071164.79,NA,2025284.28,497149.95,130000,0,161161.87,0,0,0,0,0,0
2021,"Santa Filomena","Piauí",1417,NA,3637,106.19,4.27,NA,NA,364841.51,364841.51,NA,367826.71,3802.45,0,0,5659.54,0,0,0,0,0,0
2017,"Santo Antônio dos Milagres","Piauí",1252,NA,833,74.54,126.49,NA,NA,235128.31,235128.31,NA,222088.89,32806.98,0,0,816.03,0,0,0,0,0,0
2018,"São Julião","Piauí",5655,NA,2606,207.27,2066.17,NA,NA,821798.68,821798.68,NA,911681.48,1097396.52,0,0,849.09,0,0,0,0,0,0
2015,"Aporá","Bahia",16643,NA,9184,1436.33,920.87,NA,NA,1881356.27,1881356.27,NA,1972076.62,328382.42,305.27,345.21,827.66,NA,NA,NA,0,0,0
2015,"Apuarema","Bahia",5008,NA,5325,193.54,391.31,NA,NA,504353.02,504353.02,NA,427079.32,104433.26,60343.3,41511.45,126419.79,NA,NA,NA,0,0,0
2013,"Caetanos","Bahia",3681,NA,3823,120.05,NA,NA,NA,264725.43,264725.43,NA,256405.74,437.92,420.58,0,4208.36,NA,NA,NA,NA,NA,NA
2014,"Ipecaetá","Bahia",8759,NA,2689,396.58,749.43,NA,NA,967709.08,967709.08,NA,1053264.38,271321.82,18975.82,0,21108.87,NA,NA,NA,NA,NA,NA
2013,"Itabela","Bahia",24128,NA,23076,1010.45,1237.97,NA,NA,2722167.37,2722167.37,NA,2472656.97,174316.54,8016.65,0,38469.98,NA,NA,NA,NA,NA,NA
